0,95,506,365,566,483
0,96,506,366,567,483
0,97,506,366,566,483
0,98,504,366,565,483
0,99,502,365,564,484
0,100,502,364,563,483
0,101,503,364,559,483
0,102,505,364,553,484
0,103,506,364,547,484
0,104,505,365,549,484
0,105,503,365,549,484
0,106,501,364,549,484
0,107,500,362,548,484
0,108,498,360,547,484
0,109,496,358,546,483
0,110,493,358,547,483
0,111,492,358,546,483
0,112,491,359,546,485
0,113,491,360,546,484
0,114,490,361,544,484
0,115,491,361,543,484
0,116,493,361,541,484
0,117,498,362,539,485
0,118,499,363,536,485
0,119,500,364,534,484
0,120,501,365,533,484
0,121,500,366,532,484
0,122,502,425,532,484
0,123,498,399,533,484
0,124,495,381,534,484
0,125,491,369,537,484
0,126,485,365,544,483
0,127,481,367,550,483
0,128,480,371,556,484
0,129,480,378,558,484
0,130,480,382,558,484
0,131,481,383,556,485
0,132,482,382,551,484
0,133,483,378,544,484
0,134,485,371,537,484
0,135,488,366,530,484
0,136,492,364,530,484
0,137,496,364,531,484
0,138,497,364,532,484
0,139,497,362,533,484
0,140,497,361,533,484
0,141,498,361,534,483
0,142,498,364,534,483
0,143,500,370,535,483
0,144,502,374,536,483
0,145,503,377,537,483
0,146,504,376,537,484
0,147,504,371,538,484
0,148,504,366,538,484
0,149,506,363,538,484
0,150,505,362,538,484
0,151,506,363,539,484
0,152,506,364,539,483
0,153,505,365,539,483
0,154,505,365,541,483
0,155,505,366,541,483
0,156,506,366,544,483
0,157,507,369,551,484
0,158,506,370,557,484
0,159,506,368,557,484
0,160,506,364,561,484
0,161,507,364,565,484
0,162,506,365,566,483
0,163,506,366,567,483
0,164,506,366,566,483
0,165,504,366,565,483
0,166,502,365,564,484
0,167,502,364,563,483
0,168,503,364,559,483
0,169,505,367,553,484
0,170,506,374,547,484
0,171,505,379,549,484
0,172,503,381,549,484
0,173,501,381,549,484
0,174,500,377,548,484
0,175,498,369,547,484
0,176,496,361,546,483
0,177,493,358,547,483
0,178,492,358,546,483
0,179,491,359,546,485
0,180,491,360,546,484
0,181,490,362,544,484
0,182,491,365,543,484
0,183,493,370,541,484
0,184,498,376,539,485
0,185,499,379,536,485
0,186,500,379,534,484
0,187,501,374,533,484
0,188,500,370,532,484
0,189,500,366,532,484
0,190,498,365,533,484
0,191,495,363,534,484
0,192,491,362,537,484
0,193,485,362,544,483
0,194,481,362,550,483
0,195,480,363,556,484
0,196,480,364,558,484
0,197,480,365,558,484
0,198,481,368,556,485
0,199,482,368,551,484
0,200,483,366,544,484
0,201,485,363,537,484
0,202,488,362,530,484
0,203,492,364,530,484
0,204,496,364,531,484
0,205,497,364,532,484
0,206,497,362,533,484
0,207,497,361,533,484
0,208,498,359,534,483
0,209,498,358,534,483
0,210,500,362,535,483
0,211,502,366,536,483
0,212,503,368,537,483
0,213,504,368,537,484
0,214,504,367,538,484
0,215,504,369,538,484
0,216,506,375,538,484
0,217,505,385,538,484
0,218,506,397,539,484
0,219,506,408,536,483
0,220,505,420,537,483
0,221,505,365,541,483
0,222,509,366,541,481
0,223,506,365,544,483
0,224,507,364,551,484
0,225,506,364,557,484
0,226,512,359,552,485
0,227,510,358,552,485
1,286,452,354,499,529
1,287,448,353,497,529
1,288,435,354,499,528
1,289,434,358,514,525
1,290,434,359,517,525
1,291,435,360,517,525
1,292,434,361,517,525
1,293,431,361,515,525
1,294,429,360,514,525
1,295,428,358,511,525
1,296,430,357,507,525
1,297,432,357,498,525
1,298,433,358,490,525
1,299,432,359,492,526
1,300,429,359,494,526
1,301,426,358,494,525
1,302,425,355,493,525
1,303,422,352,491,525
1,304,419,350,490,524
1,305,415,349,490,523
1,306,413,349,490,525
1,307,411,350,490,527
1,308,411,352,489,527
1,309,409,353,487,527
1,310,410,354,485,526
1,311,414,354,482,527
1,312,421,355,479,527
1,313,423,356,474,527
1,314,424,358,471,527
1,315,424,360,469,526
1,316,423,361,469,526
1,317,425,360,469,526
1,318,422,359,470,526
1,319,417,357,471,527
1,320,412,355,475,527
1,321,403,355,482,525
1,322,398,355,492,525
1,323,397,357,499,526
1,324,396,358,503,526
1,325,397,358,503,526
1,326,398,358,500,527
1,327,399,357,493,526
1,328,401,356,484,527
1,329,404,355,474,526
1,330,409,356,466,526
1,331,415,357,466,526
1,332,420,358,467,526
1,333,420,357,468,526
1,334,420,355,469,526
1,335,420,353,470,525
1,336,421,351,471,525
1,337,421,349,472,525
1,338,423,349,473,525
1,339,424,351,474,525
1,340,425,353,476,525
1,341,425,354,476,526
1,342,426,355,477,527
1,343,428,355,477,526
1,344,431,355,478,527
1,345,431,355,478,526
1,346,432,356,478,526
1,347,432,357,478,525
1,348,432,359,479,525
1,349,432,360,480,525
1,350,432,360,481,525
1,351,432,359,485,525
1,352,434,358,494,526
1,353,433,357,502,526
1,354,433,357,502,526
1,355,433,357,510,526
1,356,434,358,514,525
1,357,434,359,517,525
1,358,435,360,517,525
1,359,434,361,517,525
1,360,431,361,515,525
1,361,429,360,514,525
1,362,428,358,511,525
1,363,430,357,507,525
1,364,432,357,498,525
1,365,433,358,490,525
1,366,432,359,492,526
1,367,429,359,494,526
1,368,426,358,494,525
1,369,425,355,493,525
1,370,422,352,491,525
1,371,419,350,490,524
1,372,415,349,490,523
1,373,413,349,490,525
1,374,411,350,490,527
1,375,411,352,489,527
1,376,409,353,487,527
1,377,410,354,485,526
1,378,414,354,482,527
1,379,421,355,479,527
1,380,423,356,474,527
1,381,424,358,471,527
1,382,424,360,469,526
1,383,423,361,469,526
1,384,425,360,469,526
1,385,422,359,470,526
1,386,417,357,471,527
1,387,412,355,475,527
1,388,403,355,482,525
1,389,398,355,492,525
1,390,397,357,499,526
1,391,396,358,503,526
1,392,397,358,503,526
1,393,398,358,500,527
1,394,399,357,493,526
1,395,401,356,484,527
1,396,404,355,474,526
1,397,409,356,466,526
1,398,415,357,466,526
1,399,420,358,467,526
1,400,420,357,468,526
1,401,420,355,469,526
1,402,420,353,470,525
1,403,421,351,471,525
1,404,421,349,472,525
1,405,423,349,473,525
1,406,424,351,474,525
1,407,425,353,476,525
1,408,425,354,476,526
1,409,426,355,477,527
1,410,428,355,477,526
1,411,431,355,478,527
1,412,431,355,478,526
1,413,432,356,478,526
1,414,432,357,478,525
1,415,432,359,479,525
1,416,432,360,480,525
1,417,432,360,481,525
1,418,432,359,485,525
1,419,434,358,494,526
1,420,433,357,502,526
1,421,439,351,495,529
2,122,345,330,542,618
2,123,337,326,557,604
2,124,329,323,559,600
2,125,324,320,557,597
2,126,321,321,554,597
2,127,320,323,553,599
2,128,319,327,552,602
2,129,318,331,550,604
2,130,316,335,549,605
2,131,315,337,549,606
2,132,316,336,550,606
2,133,317,332,552,605
2,134,318,328,553,605
2,135,319,325,554,604
2,136,319,323,554,603
2,137,319,322,554,601
2,138,319,321,552,600
2,139,318,321,550,600
2,140,317,323,549,602
2,141,316,325,549,604
2,142,316,329,549,607
2,143,316,332,550,608
2,144,315,335,550,609
2,145,315,338,550,608
2,146,314,337,549,605
2,147,314,333,549,599
2,148,314,325,548,598
2,149,315,319,546,598
2,150,317,315,544,597
2,151,319,313,542,598
2,152,318,312,541,599
2,153,316,314,539,601
2,154,313,319,538,604
2,155,311,325,538,605
2,156,308,330,538,606
2,157,306,334,539,606
2,158,304,336,538,605
2,159,302,335,537,605
2,160,301,331,536,606
2,161,301,324,536,606
2,162,303,317,538,606
2,163,305,313,540,605
2,164,308,311,541,604
2,165,308,310,541,603
2,166,308,312,541,604
2,167,308,317,542,605
2,168,309,323,543,608
2,169,310,328,545,611
2,170,311,332,546,614
2,171,312,336,546,615
2,172,313,337,547,615
2,173,314,335,548,615
2,174,315,332,549,614
2,175,316,327,550,610
2,176,316,324,550,603
2,177,316,321,550,598
2,178,316,320,552,596
2,179,315,318,554,596
2,180,314,318,557,596
2,181,313,319,558,597
2,182,312,322,558,600
2,183,310,326,557,602
2,184,308,331,556,603
2,185,307,335,555,604
2,186,307,335,554,604
2,187,308,333,554,604
2,188,309,329,553,603
2,189,310,325,553,603
2,190,311,323,552,601
2,191,312,321,552,600
2,192,313,320,552,599
2,193,313,319,550,598
2,194,312,320,549,599
2,195,312,323,547,602
2,196,312,326,546,604
2,197,312,329,546,606
2,198,313,332,546,607
2,199,312,334,544,605
2,200,312,334,543,603
2,201,313,329,541,602
2,202,313,322,539,603
2,203,314,316,537,602
2,204,315,314,536,601
2,205,315,312,535,599
2,206,315,312,536,598
2,207,313,313,536,598
2,208,311,318,537,600
2,209,310,323,538,601
2,210,309,329,540,601
2,211,308,333,541,602
2,212,308,335,542,602
2,213,307,334,543,602
2,214,308,330,545,602
2,215,311,325,550,601
2,216,316,322,555,599
2,217,324,321,557,595
2,218,335,323,553,588
2,219,351,327,544,593
2,220,368,333,536,602
2,221,383,339,527,606
2,222,395,343,519,607
2,223,404,345,515,605
2,224,410,345,513,602
2,225,413,344,514,599
3,310,544,367,625,498
3,311,537,362,630,497
3,312,535,354,628,497
3,313,536,347,632,496
3,314,539,342,625,492
3,315,541,340,621,481
3,316,540,339,620,464
3,317,533,338,622,451
3,318,529,338,628,450
3,319,531,339,627,462
3,320,539,339,623,477
3,321,541,341,629,485
3,322,538,345,634,492
3,323,540,351,621,496
3,324,546,358,628,497
3,325,553,363,620,497
3,326,557,364,613,498
3,327,557,363,608,498
3,328,557,359,606,497
3,329,556,356,605,497
3,330,555,354,605,497
3,331,554,354,605,497
3,332,553,354,606,497
